"species","lifestage","habitatzone","habitattype","ecoregion","shapefile_name","pretty_name"
"pinkshrimp","postlarvae","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"pinkshrimp","postlarvae","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"pinkshrimp","postlarvae","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"pinkshrimp","postlarvae","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"pinkshrimp","postlarvae","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"pinkshrimp","postlarvae","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"pinkshrimp","postlarvae","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"pinkshrimp","postlarvae","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"pinkshrimp","postlarvae","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"pinkshrimp","postlarvae","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"pinkshrimp","postlarvae","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"pinkshrimp","postlarvae","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"pinkshrimp","postlarvae","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"pinkshrimp","postlarvae","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"pinkshrimp","postlarvae","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"pinkshrimp","postlarvae","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"pinkshrimp","postlarvae","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"pinkshrimp","postlarvae","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"pinkshrimp","postlarvae","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"pinkshrimp","postlarvae","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"pinkshrimp","postlarvae","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"pinkshrimp","postlarvae","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"pinkshrimp","postlarvae","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"pinkshrimp","postlarvae","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"pinkshrimp","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"pinkshrimp","earlyjuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"pinkshrimp","earlyjuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"pinkshrimp","earlyjuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"pinkshrimp","earlyjuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"pinkshrimp","earlyjuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"pinkshrimp","earlyjuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"pinkshrimp","earlyjuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"pinkshrimp","earlyjuvenile","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"pinkshrimp","earlyjuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"pinkshrimp","earlyjuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"pinkshrimp","earlyjuvenile","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"pinkshrimp","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"pinkshrimp","earlyjuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"pinkshrimp","earlyjuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"pinkshrimp","earlyjuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"pinkshrimp","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"pinkshrimp","earlyjuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"pinkshrimp","earlyjuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"pinkshrimp","earlyjuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"pinkshrimp","earlyjuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"pinkshrimp","earlyjuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"pinkshrimp","earlyjuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"pinkshrimp","earlyjuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"pinkshrimp","earlyjuvenile","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"pinkshrimp","earlyjuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"pinkshrimp","earlyjuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"pinkshrimp","earlyjuvenile","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"pinkshrimp","earlyjuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"pinkshrimp","earlyjuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"pinkshrimp","earlyjuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"pinkshrimp","earlyjuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"pinkshrimp","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"pinkshrimp","latejuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"pinkshrimp","latejuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"pinkshrimp","latejuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"pinkshrimp","latejuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"pinkshrimp","latejuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"pinkshrimp","latejuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"pinkshrimp","latejuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"pinkshrimp","latejuvenile","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"pinkshrimp","latejuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"pinkshrimp","latejuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"pinkshrimp","latejuvenile","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"pinkshrimp","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"pinkshrimp","latejuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"pinkshrimp","latejuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"pinkshrimp","latejuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"pinkshrimp","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"pinkshrimp","latejuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"pinkshrimp","latejuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"pinkshrimp","latejuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"pinkshrimp","latejuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"pinkshrimp","latejuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"pinkshrimp","latejuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"pinkshrimp","latejuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"pinkshrimp","latejuvenile","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"pinkshrimp","latejuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"pinkshrimp","latejuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"pinkshrimp","latejuvenile","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"pinkshrimp","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"pinkshrimp","latejuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"pinkshrimp","latejuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"pinkshrimp","latejuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"pinkshrimp","latejuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"pinkshrimp","latejuvenile","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"pinkshrimp","latejuvenile","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"pinkshrimp","latejuvenile","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"pinkshrimp","latejuvenile","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"pinkshrimp","latejuvenile","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"pinkshrimp","latejuvenile","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"pinkshrimp","latejuvenile","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"pinkshrimp","latejuvenile","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"pinkshrimp","latejuvenile","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"pinkshrimp","latejuvenile","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"pinkshrimp","latejuvenile","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"pinkshrimp","latejuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"pinkshrimp","latejuvenile","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"pinkshrimp","latejuvenile","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"pinkshrimp","latejuvenile","off","mangrove","er5","mangrove_off_er5","ER5 Offshore Mangrove"
"pinkshrimp","adult","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"pinkshrimp","adult","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"pinkshrimp","adult","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"pinkshrimp","adult","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"pinkshrimp","adult","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"pinkshrimp","adult","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"pinkshrimp","adult","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"pinkshrimp","adult","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"pinkshrimp","adult","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"pinkshrimp","adult","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"pinkshrimp","adult","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"pinkshrimp","adult","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"pinkshrimp","adult","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"pinkshrimp","adult","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"pinkshrimp","adult","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"pinkshrimp","adult","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"pinkshrimp","adult","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"pinkshrimp","adult","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"pinkshrimp","adult","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"pinkshrimp","adult","off","mangrove","er5","mangrove_off_er5","ER5 Offshore Mangrove"
"pinkshrimp","adult","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"pinkshrimp","adult","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"pinkshrimp","adult","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"pinkshrimp","adult","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"pinkshrimp","spawningadult","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"pinkshrimp","spawningadult","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"pinkshrimp","spawningadult","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"pinkshrimp","spawningadult","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"pinkshrimp","spawningadult","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"pinkshrimp","spawningadult","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"pinkshrimp","spawningadult","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"pinkshrimp","spawningadult","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"pinkshrimp","spawningadult","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"pinkshrimp","spawningadult","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"pinkshrimp","spawningadult","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"pinkshrimp","spawningadult","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"pinkshrimp","spawningadult","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"pinkshrimp","spawningadult","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"pinkshrimp","spawningadult","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"pinkshrimp","spawningadult","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"pinkshrimp","spawningadult","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"pinkshrimp","spawningadult","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"pinkshrimp","spawningadult","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"pinkshrimp","spawningadult","off","mangrove","er5","mangrove_off_er5","ER5 Offshore Mangrove"
"pinkshrimp","spawningadult","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"pinkshrimp","spawningadult","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"pinkshrimp","spawningadult","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"pinkshrimp","spawningadult","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"queensnapper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"queensnapper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"queensnapper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"queensnapper","earlyjuvenile","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"queensnapper","latejuvenile","","","","",""
"queensnapper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"queensnapper","adult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"queensnapper","spawningadult","","","","",""
"reddrum","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"reddrum","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"reddrum","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"reddrum","egg","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"reddrum","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"reddrum","larvae","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"reddrum","larvae","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"reddrum","larvae","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"reddrum","larvae","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"reddrum","larvae","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"reddrum","larvae","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"reddrum","larvae","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"reddrum","larvae","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"reddrum","larvae","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"reddrum","larvae","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"reddrum","larvae","est","wca","er1","wca_est_er1","ER1 Estuarine WCA"
"reddrum","larvae","est","wca","er2","wca_est_er2","ER2 Estuarine WCA"
"reddrum","larvae","est","wca","er3","wca_est_er3","ER3 Estuarine WCA"
"reddrum","larvae","est","wca","er4","wca_est_er4","ER4 Estuarine WCA"
"reddrum","larvae","est","wca","er5","wca_est_er5","ER5 Estuarine WCA"
"reddrum","postlarvae","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"reddrum","postlarvae","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"reddrum","postlarvae","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"reddrum","postlarvae","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"reddrum","postlarvae","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"reddrum","postlarvae","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"reddrum","postlarvae","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"reddrum","postlarvae","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"reddrum","postlarvae","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"reddrum","postlarvae","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"reddrum","postlarvae","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"reddrum","postlarvae","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"reddrum","postlarvae","est","em","er3","em_est_er3","ER3 Estuarine Emergent Marsh"
"reddrum","postlarvae","est","em","er4","em_est_er4","ER4 Estuarine Emergent Marsh"
"reddrum","postlarvae","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"reddrum","earlyjuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"reddrum","earlyjuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"reddrum","earlyjuvenile","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"reddrum","earlyjuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"reddrum","earlyjuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"reddrum","earlyjuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"reddrum","earlyjuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"reddrum","earlyjuvenile","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"reddrum","earlyjuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"reddrum","earlyjuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","est","em","er3","em_est_er3","ER3 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","est","em","er4","em_est_er4","ER4 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"reddrum","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"reddrum","earlyjuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"reddrum","earlyjuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"reddrum","earlyjuvenile","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"reddrum","earlyjuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"reddrum","earlyjuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"reddrum","earlyjuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"reddrum","earlyjuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"reddrum","earlyjuvenile","near","sb","er4","sb_near_er4","ER4 Nearshore Soft Bottom"
"reddrum","earlyjuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"reddrum","earlyjuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"reddrum","earlyjuvenile","near","em","er2","em_near_er2","ER2 Nearshore Emergent Marsh"
"reddrum","earlyjuvenile","near","em","er3","em_near_er3","ER3 Nearshore Emergent Marsh"
"reddrum","earlyjuvenile","near","em","er4","em_near_er4","ER4 Nearshore Emergent Marsh"
"reddrum","earlyjuvenile","near","em","er5","em_near_er5","ER5 Nearshore Emergent Marsh"
"reddrum","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"reddrum","latejuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"reddrum","latejuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"reddrum","latejuvenile","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"reddrum","latejuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"reddrum","latejuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"reddrum","latejuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"reddrum","latejuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"reddrum","latejuvenile","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"reddrum","latejuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"reddrum","latejuvenile","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"reddrum","latejuvenile","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"reddrum","latejuvenile","est","em","er3","em_est_er3","ER3 Estuarine Emergent Marsh"
"reddrum","latejuvenile","est","em","er4","em_est_er4","ER4 Estuarine Emergent Marsh"
"reddrum","latejuvenile","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"reddrum","latejuvenile","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"reddrum","latejuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"reddrum","latejuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"reddrum","latejuvenile","est","sand","er4","sand_est_er4","ER4 Estuarine Sand"
"reddrum","latejuvenile","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"reddrum","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"reddrum","latejuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"reddrum","latejuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"reddrum","latejuvenile","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"reddrum","latejuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"reddrum","latejuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"reddrum","latejuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"reddrum","latejuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"reddrum","latejuvenile","near","sb","er4","sb_near_er4","ER4 Nearshore Soft Bottom"
"reddrum","latejuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"reddrum","latejuvenile","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"reddrum","latejuvenile","near","em","er2","em_near_er2","ER2 Nearshore Emergent Marsh"
"reddrum","latejuvenile","near","em","er3","em_near_er3","ER3 Nearshore Emergent Marsh"
"reddrum","latejuvenile","near","em","er4","em_near_er4","ER4 Nearshore Emergent Marsh"
"reddrum","latejuvenile","near","em","er5","em_near_er5","ER5 Nearshore Emergent Marsh"
"reddrum","latejuvenile","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"reddrum","latejuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"reddrum","latejuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"reddrum","latejuvenile","near","sand","er4","sand_near_er4","ER4 Nearshore Sand"
"reddrum","latejuvenile","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"reddrum","adult","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"reddrum","adult","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"reddrum","adult","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"reddrum","adult","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"reddrum","adult","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"reddrum","adult","est","em","er1","em_est_er1","ER1 Estuarine Emergent Marsh"
"reddrum","adult","est","em","er2","em_est_er2","ER2 Estuarine Emergent Marsh"
"reddrum","adult","est","em","er3","em_est_er3","ER3 Estuarine Emergent Marsh"
"reddrum","adult","est","em","er4","em_est_er4","ER4 Estuarine Emergent Marsh"
"reddrum","adult","est","em","er5","em_est_er5","ER5 Estuarine Emergent Marsh"
"reddrum","adult","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"reddrum","adult","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"reddrum","adult","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"reddrum","adult","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"reddrum","adult","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"reddrum","adult","est","hb","er1","hb_est_er1","ER1 Estuarine Hard Bottom"
"reddrum","adult","est","hb","er2","hb_est_er2","ER2 Estuarine Hard Bottom"
"reddrum","adult","est","hb","er3","hb_est_er3","ER3 Estuarine Hard Bottom"
"reddrum","adult","est","hb","er4","hb_est_er4","ER4 Estuarine Hard Bottom"
"reddrum","adult","est","hb","er5","hb_est_er5","ER5 Estuarine Hard Bottom"
"reddrum","adult","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"reddrum","adult","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"reddrum","adult","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"reddrum","adult","est","sand","er4","sand_est_er4","ER4 Estuarine Sand"
"reddrum","adult","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"reddrum","adult","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"reddrum","adult","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"reddrum","adult","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"reddrum","adult","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"reddrum","adult","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"reddrum","adult","near","em","er1","em_near_er1","ER1 Nearshore Emergent Marsh"
"reddrum","adult","near","em","er2","em_near_er2","ER2 Nearshore Emergent Marsh"
"reddrum","adult","near","em","er3","em_near_er3","ER3 Nearshore Emergent Marsh"
"reddrum","adult","near","em","er4","em_near_er4","ER4 Nearshore Emergent Marsh"
"reddrum","adult","near","em","er5","em_near_er5","ER5 Nearshore Emergent Marsh"
"reddrum","adult","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"reddrum","adult","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"reddrum","adult","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"reddrum","adult","near","sb","er4","sb_near_er4","ER4 Nearshore Soft Bottom"
"reddrum","adult","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"reddrum","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"reddrum","adult","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
